,Close,Train_Return,Date
2020-08-05,3272.3257,0.56756735,2020-08-05
2020-08-06,3291.5796,0.5883813,2020-08-06
2020-08-07,3303.3767,0.35840273,2020-08-07
2020-08-10,3316.1992,0.3881693,2020-08-10
2020-08-11,3331.5986,0.46436787,2020-08-11
2020-08-12,3327.3635,-0.12711883,2020-08-12
2020-08-13,3343.6604,0.4897833,2020-08-13
2020-08-14,3324.2573,-0.58029294,2020-08-14
2020-08-17,3354.024,0.8954406,2020-08-17
2020-08-18,3351.336,-0.080144405,2020-08-18
2020-08-19,3352.4211,0.032377243,2020-08-19
2020-08-20,3355.1606,0.08171797,2020-08-20
2020-08-21,3362.8591,0.22945404,2020-08-21
2020-08-24,3355.2598,-0.22597909,2020-08-24
2020-08-25,3369.796,0.4332304,2020-08-25
2020-08-26,3379.486,0.28755665,2020-08-26
2020-08-27,3410.689,0.9232998,2020-08-27
2020-08-28,3419.9304,0.2709508,2020-08-28
2020-08-31,3451.5095,0.92338324,2020-08-31
2020-09-01,3453.308,0.05210638,2020-09-01
2020-09-02,3479.126,0.747633,2020-09-02
2020-09-03,3490.0547,0.31411648,2020-09-03
2020-09-04,3474.7124,-0.43960214,2020-09-04
2020-09-08,3516.7378,1.2094617,2020-09-08
2020-09-09,3400.1646,-3.314811,2020-09-09
2020-09-10,3392.5356,-0.22436976,2020-09-10
2020-09-11,3315.1313,-2.2816062,2020-09-11
2020-09-14,3361.9348,1.4118075,2020-09-14
2020-09-15,3330.9849,-0.9205997,2020-09-15
2020-09-16,3335.373,0.13173819,2020-09-16
2020-09-17,3358.101,0.68142414,2020-09-17
2020-09-18,3365.167,0.21041632,2020-09-18
2020-09-21,3348.5645,-0.49336553,2020-09-21
2020-09-22,3323.328,-0.75365305,2020-09-22
2020-09-23,3305.02,-0.55088997,2020-09-23
2020-09-24,3263.3691,-1.2602329,2020-09-24
2020-09-25,3290.8367,0.8416891,2020-09-25
2020-09-28,3249.1704,-1.2661278,2020-09-28
2020-09-29,3269.8066,0.63512325,2020-09-29
2020-09-30,3294.6802,0.7606983,2020-09-30
2020-10-01,3334.1143,1.196897,2020-10-01
2020-10-02,3327.4973,-0.19845963,2020-10-02
2020-10-05,3337.542,0.30187368,2020-10-05
2020-10-06,3362.7134,0.7541895,2020-10-06
2020-10-07,3330.0547,-0.9711981,2020-10-07
2020-10-08,3383.176,1.595211,2020-10-08
2020-10-09,3358.3965,-0.7324338,2020-10-09
2020-10-12,3402.2622,1.3061523,2020-10-12
2020-10-13,3436.542,1.0075569,2020-10-13
2020-10-14,3450.4502,0.40471554,2020-10-14
2020-10-15,3489.845,1.141727,2020-10-15
2020-10-16,3470.7273,-0.5478084,2020-10-16
2020-10-19,3452.6672,-0.5203545,2020-10-19
2020-10-20,3435.895,-0.48577785,2020-10-20
2020-10-21,3440.7334,0.14082193,2020-10-21
2020-10-22,3397.2297,-1.2643695,2020-10-22
2020-10-23,3412.8108,0.45864582,2020-10-23
2020-10-26,3409.9834,-0.082844496,2020-10-26
2020-10-27,3408.9456,-0.030434132,2020-10-27
2020-10-28,3417.1997,0.24213791,2020-10-28
2020-10-29,3352.9968,-1.8788159,2020-10-29
2020-10-30,3353.0754,0.002348423,2020-10-30
2020-11-02,3263.3164,-2.6769161,2020-11-02
2020-11-03,3298.2466,1.0703921,2020-11-03
2020-11-04,3288.477,-0.29620528,2020-11-04
2020-11-05,3330.925,1.2908101,2020-11-05
2020-11-06,3381.6821,1.5238166,2020-11-06
2020-11-09,3426.0386,1.3116717,2020-11-09
2020-11-10,3488.1956,1.8142581,2020-11-10
2020-11-11,3484.964,-0.09263754,2020-11-11
2020-11-12,3527.4727,1.2197733,2020-11-12
2020-11-13,3511.5835,-0.45043826,2020-11-13
2020-11-16,3550.4924,1.1080146,2020-11-16
2020-11-17,3535.0432,-0.4351318,2020-11-17
2020-11-18,3567.406,0.91547966,2020-11-18
2020-11-19,3589.3203,0.6142974,2020-11-19
2020-11-20,3579.7178,-0.2675295,2020-11-20
2020-11-23,3536.5718,-1.2052894,2020-11-23
2020-11-24,3555.3276,0.5303383,2020-11-24
2020-11-25,3555.0435,-0.007992983,2020-11-25
2020-11-27,3568.1438,0.36849976,2020-11-27
2020-11-30,3616.5884,1.3576984,2020-11-30
2020-12-01,3606.8945,-0.26803613,2020-12-01
2020-12-02,3626.566,0.5453825,2020-12-02
2020-12-03,3615.9211,-0.29352307,2020-12-03
2020-12-04,3644.1594,0.78094006,2020-12-04
2020-12-07,3658.6133,0.39663315,2020-12-07
2020-12-08,3654.439,-0.11409521,2020-12-08
2020-12-09,3678.188,0.64986944,2020-12-09
2020-12-10,3665.1436,-0.35464168,2020-12-10
2020-12-11,3670.7651,0.15337467,2020-12-11
2020-12-14,3650.2698,-0.55834055,2020-12-14
2020-12-15,3642.517,-0.21238923,2020-12-15
2020-12-16,3653.8545,0.31125546,2020-12-16
2020-12-17,3644.7175,-0.25006533,2020-12-17
2020-12-18,3681.546,1.0104537,2020-12-18
2020-12-21,3681.224,-0.008738041,2020-12-21
2020-12-22,3689.9607,0.23733377,2020-12-22
2020-12-23,3680.1523,-0.26581287,2020-12-23
2020-12-24,3672.0618,-0.21984577,2020-12-24
2020-12-28,3671.128,-0.025433302,2020-12-28
2020-12-29,3682.938,0.3216982,2020-12-29
2020-12-30,3687.641,0.12769699,2020-12-30
2020-12-31,3707.8535,0.5481124,2020-12-31
2021-01-04,3710.7556,0.07827282,2021-01-04
2021-01-05,3696.7222,-0.3781855,2021-01-05
2021-01-06,3718.2527,0.5824208,2021-01-06
2021-01-07,3693.1787,-0.67434907,2021-01-07
2021-01-08,3727.5916,0.9317994,2021-01-08
2021-01-11,3746.6821,0.51214695,2021-01-11
2021-01-12,3765.7686,0.50941706,2021-01-12
2021-01-13,3777.2803,0.30568838,2021-01-13
2021-01-14,3767.6592,-0.25470853,2021-01-14
2021-01-15,3763.035,-0.122737885,2021-01-15
2021-01-19,3758.2354,-0.12754202,2021-01-19
2021-01-20,3761.8284,0.09560585,2021-01-20
2021-01-21,3768.9285,0.18874407,2021-01-21
2021-01-22,3785.0652,0.42815208,2021-01-22
2021-01-25,3807.0542,0.58094263,2021-01-25
2021-01-26,3814.14,0.18612146,2021-01-26
2021-01-27,3805.3943,-0.22929311,2021-01-27
2021-01-28,3775.8137,-0.777334,2021-01-28
